The 3 Amigos, 10247 Jasper Avenue, Monday, Margarita $5.99 / Mucho Guacamole $6.99 *All specials available after 2pm.
Japonais Bistro, 11806 Jasper Avenue, Tuesday, Seafood Caesar $10 / Wither Hills Wine – Glass $11 or Bottle $44 / Sapporo – Pint $8 or Jug $22 / Raw Oyster Oyster Fry Salmon or Fish Finger $1 per piece / Baked Mussel $7

Joey, 10310 101 Street or 130 Mayfield Common or 9911 19 Avenue or 250 222 Baseline Road (Sherwood Park), Everyday, Super Sonic Gin & Tonic (1 oz.) or Summer Sangria (3 oz.) $4 / Quenching White or Crushable Red Wine (6 oz.) $5 / Joey Genuine Draft (14 oz.) or Parallel 49 ‘Wobbly Pop’ Pale Ale (14 oz.) $4 / Hawaiian Tuna Taco Sushi Cone or Sliders Royale $4 each (Daily 3pm to 6pm and Sunday to Thursday 9pm to close)

Julio’s Barrio, 10450 82 Avenue, Monday, All Margaritas $1 off / Margarita Jugs $3 off
Julio’s Barrio, 10450 82 Avenue, Tuesday, All Signature Barrio Beverages $1 off
Julio’s Barrio, 10450 82 Avenue, Wednesday, Feature Mexican Beer Buckets (4 Bottles) $22 / Bottle of Feature Mexican Beer $5.50
Julio’s Barrio, 10450 82 Avenue, Thursday, Red Tequila (1 oz.) $1 off / White Tequila (1 oz.) $2 off / Green Tequila (1 oz.) $3 off
Julio’s Barrio, 10450 82 Avenue, Friday + Saturday, The Original Bulldog (a Coronita 2 oz. tequila and lime slush) $11.95
Julio’s Barrio, 10450 82 Avenue, Sunday, Glass of Julio’s Sangria (3 oz.) $5.75

Kelly’s Pub, 10156 104 Street, Weekdays, Premium Pints (20 oz.) $5.50 / Import Pints (20 oz.) $6.50 / House Wine (6 oz.) $6 / Domestic Pints (20 oz.) and Bottles $5 / Well Highballs (1 oz.) $5 (Monday to Friday 11am to 7pm) *Daily food specials available after 4pm.
Kelly’s Pub, 10156 104 Street, Monday, Premium Pints (20 oz.) $6 / Double Highballs (2 oz.) $9.50 / Half Price Wings *Daily food specials available after 4pm.
Kelly’s Pub, 10156 104 Street, Tuesday, 9 oz. Wine $3 off / 6 oz. Wine $2 off  (excluding house) / Sangria $7 / Mussels $12 / 2 Topping Pizza (excluding chicken) $8 *Daily food specials available after 4pm.
Kelly’s Pub, 10156 104 Street, Wednesday, Half Price Bottles of Wine (excluding house) / Scotch (excluding house) $3 off / Appetizers 30% off (excluding Git At’r Platter) *Daily food specials available after 4pm.
Kelly’s Pub, 10156 104 Street, Thursday, All Day Happy Hour Drinks / Half Price Wings *Daily food specials available after 4pm.
Kelly’s Pub, 10156 104 Street, Friday, Double Highballs (2 oz.) $9.50 / Jagermeister (1 oz.) $5.25 / Jameson (1 oz.) $5.25 / Fireball (1 oz.) $5.25 / Fish & Chips $9 *Daily food specials available after 4pm.
Kelly’s Pub, 10156 104 Street, Saturday, Double Highballs (2 oz.) $9.50 / Burt Reynolds (1 oz.) $5.25 / Premium Pints (20 oz.) $6 / Half Price Wine (excluding house) / Steak Sandwich $12 *Daily food specials available after 4pm.
Kelly’s Pub, 10156 104 Street, Sunday, Signature Caesar (1 oz.) $6 / Bulldogs made with Dos Equis (1 oz.) $7 / Dos Equis $4.50 / El Jimador Reposado (1 oz.) $4.50 / Fish Beef or Pulled Pork Tacos $3 *Daily food specials available after 4pm.

LEVA, 11053 86 Avenue, Thursday, Glasses of Red or White Wine $4 off *All specials available after 5pm.
LEVA, 11053 86 Avenue, Friday, Cocktails $7.50 *All specials available after 5pm.
LEVA, 11053 86 Avenue, Saturday, A Bottle of Bent Stick Beer (650ml) & Any 12″ Pizza $25 *All specials available after 5pm.

Local Public Eatery, 1820 99 Street or 11228 Jasper Avenue or 222 Baseline Road (Sherwood Park), Weekdays, Draft Beer Sleeves Rail Highballs & Mystery Wine $4 /Fully Loaded Nachos Chips and Salsa Yam Fries Local Burger Crispy Chicken Sandwich Steak Sandwich & Pork Poutine $2 off (Monday to Friday 2:30pm to 5:30pm; Sunday to Thursday 9pm to close)

LOVEPIZZA, 10196 109 Street (Edmonton) or 935 St. Albert Trail (St. Albert), Monday, 2 Pizzas $20 (3pm to close)
LOVEPIZZA, 10196 109 Street (Edmonton) or 935 St. Albert Trail (St. Albert), Wednesday, All Glasses of Wine $2 off / All Bottles of Wine $20
LOVEPIZZA, 10196 109 Street (Edmonton) or 935 St. Albert Trail (St. Albert), Sunday, Kids Eat Free with Purchase of a Regular Pizza

Malt & Mortar, 10416 82 Avenue, Everyday, Feature Draught $5 / Hiballs (1 oz.) $5 / House “Special Teas” (2 oz.) $10 (Daily 3pm to 6pm)
Malt & Mortar, 10416 82 Avenue, Monday, The Classics (2 oz.) $10
Malt & Mortar, 10416 82 Avenue, Tuesday, Whiskey (1 oz.) $2 off
Malt & Mortar, 10416 82 Avenue, Wednesday, All Draught $5
Malt & Mortar, 10416 82 Avenue, Thursday, Outta Left Field Cocktails (2 oz.) $10
Malt & Mortar, 10416 82 Avenue, Friday, House “Special Teas” (2 oz.) $10
Malt & Mortar, 10416 82 Avenue, Sunday, Caesar (2 oz.) $10

MATCH Eatery & Public House, 10224 104 Avenue, Weekdays, Select Draught Beer (16 oz.) Feature Glasses of Wine (6 oz.) or Well Highballs (1 oz.) $4 / Taco Trio The Big (French) O or Spicy XO Wontons $6 / Wings Dry Ribs or Shanghai Chicken Bites $9 (Drinks available Daily 4pm to 6pm; Food items available Monday to Friday 3pm to 6pm)
MATCH Eatery & Public House, 10224 104 Avenue, Everyday, Select Draught Beer (16 oz.) $4 / SGL Select Cocktails $4 / DBL Select Cocktails $8 / Feature Wine (6 oz.) $4 (Daily 7pm to 10pm)
MATCH Eatery & Public House, 10224 104 Avenue, Monday, Budweiser Sleeves $5 / Captain Morgan Rum & Coca-Cola $5 / Match Burger & Sleeve of Budweiser $11
MATCH Eatery & Public House, 10224 104 Avenue, Tuesday, Steamworks Sleeves $5 / Highballs (Any Well Liquor 1 oz.) $5 / Nachos $12
MATCH Eatery & Public House, 10224 104 Avenue, Wednesday, 9 oz. Wine pours for the price of 6 oz. / Skillet Mussels $9
MATCH Eatery & Public House, 10224 104 Avenue, Thursday, Stella Artois Sleeves $6 / Buckets of Budweiser (4) $19 / 1lb of Wings $6
MATCH Eatery & Public House, 10224 104 Avenue, Friday, Shock Top Sleeves $6 / Select Shooters $4
MATCH Eatery & Public House, 10224 104 Avenue, Saturday, Brunch (10am-2pm) $10 / Martinis (Lemon Drop Cosmo Classic Gin or Apple-tini) $7
MATCH Eatery & Public House, 10224 104 Avenue, Sunday, Brunch (10am-2pm) $10 / Match Ketel One Bacon Caesar $7 / Budweiser Sleeves $5 / Buckets of Budweiser (4) $19 / Thin Crust Pizza $11

McLeod Tavern, 10009 101A Avenue, Lunch Special, Weekly Prix Fixe Menu $15 (Monday to Thursday 11am to 2:30pm)
McLeod Tavern, 10009 101A Avenue, Everyday, Pick Your Pony – Moscow Mule Vodka Kentucky Mule Bourbon Mexican Mule Tequila French Mule Cognac Scottish Mule Blended Scotch or London Mule Gin $6 / Meat or Cheese Board $7.50 / Half Price on All Apps at the Bar (Daily 3pm to 6pm)
McLeod Tavern, 10009 101A Avenue, Tuesday, Bucket of Coronas $25 / All You Can Eat Tacos $15
McLeod Tavern, 10009 101A Avenue, Wednesday, Half Price Bottles of Wine
McLeod Tavern, 10009 101A Avenue, Thursday, Half Price Martinis / Half Price Food Menu (Ladies Only after 3pm)

The Melting Pot, 2920 Calgary Trail, Tuesday, Half Price Bottles of Wine

Mercer Tavern, 10363 104 Street, Everyday, Yellowhead Lager Sleeves $4 / House Red or White Wine $5 / Bar Snacks $3 (Daily 3pm to 6pm)
Mercer Tavern, 10363 104 Street, Monday, Wings $8.50
Mercer Tavern, 10363 104 Street, Tuesday, Mercer Fried Chicken $13.50
Mercer Tavern, 10363 104 Street, Wednesday, Tavern Burger & Featured Sleeve $15.50
Mercer Tavern, 10363 104 Street, Thursday, Half Price on All Wine
Mercer Tavern, 10363 104 Street, Friday, Half Price Wings

Milestones, 1708 99 Street or 17115 100 Avenue, Monday, Four Bellinis (or 60 oz. Pitcher of Domestic Beer) & Four Appetizers $40
Milestones, 1708 99 Street or 17115 100 Avenue, Tuesday, Original Bellini (1.5 oz.) $4.50 / Bellini Bowl (3 oz.) $6.50
Milestones, 1708 99 Street or 17115 100 Avenue, Wednesday, Any Bottle of Wine $5 off with Purchase of Food / Dinner for 2 (choose an appetizer two entrees and a dessert from a set menu) $50 / Dinner for 1 (choose an appetizer entree and a half size dessert from a set menu) $28
Milestones, 1708 99 Street or 17115 100 Avenue, Thursday, Stella Artois (18 oz.) $7
Milestones, 1708 99 Street or 17115 100 Avenue, Sunday, Milestones Caesar (1.5 oz.) $6

MKT Fresh Food & Beer Market, 8101 Gateway Blvd., Monday, Moosehead $5 (All Day) / Dry Ribs $5* *Food specials available after 4pm; house rules apply.
MKT Fresh Food & Beer Market, 8101 Gateway Blvd., Tuesday, Granville Island Beers $5 (All Day) / Chicken & Waffle Cones $5* / Ice Cream Waffle Bowls $5* *Food specials available after 4pm; house rules apply.
MKT Fresh Food & Beer Market, 8101 Gateway Blvd., Wednesday, PBR $5 / Whole Chicken Arms 69¢ each (5 per order)* / Split Wings 35¢ each (10 per order)* *Food specials available after 4pm; house rules apply.
MKT Fresh Food & Beer Market, 8101 Gateway Blvd., Thursday, Alberta Taps $2.24 / All Other Taps Starting at $4 *Food specials available after 4pm; house rules apply.
MKT Fresh Food & Beer Market, 8101 Gateway Blvd., Friday, 100% Nitrogen Taps $6 *Food specials available after 4pm; house rules apply.
MKT Fresh Food & Beer Market, 8101 Gateway Blvd., Saturday, Goose Island Taps $6 *Food specials available after 4pm; house rules apply.
MKT Fresh Food & Beer Market, 8101 Gateway Blvd., Sunday,  Alberta Craft Cocktails $2 off / All Day Breakfast $10 *Food specials available after 4pm; house rules apply.

Montana’s Cookhouse, 10330 G A MacDonald Avenue or 1720 99 Street or 3816 17 Street or 6142 Currents Drive, Weekdays, Mixed Drinks $4.99 (Monday to Friday 3pm to 5pm)
Montana’s Cookhouse, 10330 G A MacDonald Avenue or 1720 99 Street or 3816 17 Street or 6142 Currents Drive, Monday, Budweiser (14 oz.) $4.50 / Mixed Drinks (1 oz.) $4.99 / Half Price Wings
Montana’s Cookhouse, 10330 G A MacDonald Avenue or 1720 99 Street or 3816 17 Street or 6142 Currents Drive, Tuesday, Coors Light (14 oz.) $4.50 / Coronas (330ml) & Red Sangria (2.5 oz.) $4.99 / Kids Eat Free
Montana’s Cookhouse, 10330 G A MacDonald Avenue or 1720 99 Street or 3816 17 Street or 6142 Currents Drive, Wednesday, Rickard’s Red (14 oz.) $4.50 / House Wine (5 oz.) $4.99 / Domestic Draught Pitchers (56 oz.) $11.99 /All You Can Eat Pork Ribs
Montana’s Cookhouse, 10330 G A MacDonald Avenue or 1720 99 Street or 3816 17 Street or 6142 Currents Drive, Thursday, Beer (14 oz.) or Tacos $4 (8pm to close) / Smoked Peach Lemonade $4.99 (All Day)
Montana’s Cookhouse, 10330 G A MacDonald Avenue or 1720 99 Street or 3816 17 Street or 6142 Currents Drive, Friday, Shock Top (14 oz.) $4.50 / Pomegranate Ginger Passionfruit Margarita (1 oz.) $4.99
Montana’s Cookhouse, 10330 G A MacDonald Avenue or 1720 99 Street or 3816 17 Street or 6142 Currents Drive, Saturday, Molson Canadian (14 oz.) $4.50 / Big Mommas (1 oz.) $4.99
Montana’s Cookhouse, 10330 G A MacDonald Avenue or 1720 99 Street or 3816 17 Street or 6142 Currents Drive, Sunday, Coors Banquet (14 oz.) $4.50 / Burger & Brew $16.99

Moxie’s Grill Bar, 17109 100 Avenue or 4790 Calgary Trail or 10628 Kingsway Avenue or 1739 102 Street or 13551 St. Albert Trail or 8882 170 Street, Everyday, Food Truck Tacos $3 / Dry Ribs $5 / Tableside Fresh Smashed Guacamole $7 / House-Made Hard Lemonade (1.5 oz – late night only) $5 (Daily 3pm to 6pm & 9pm to close)
Moxie’s Grill Bar, 17109 100 Avenue or 4790 Calgary Trail or 10628 Kingsway Avenue or 1739 102 Street or 13551 St. Albert Trail or 8882 170 Street, Monday, Big Life Amber & Euro Beer (16 oz.) $5.50 / Bellini (1 oz.) $5.50
Moxie’s Grill Bar, 17109 100 Avenue or 4790 Calgary Trail or 10628 Kingsway Avenue or 1739 102 Street or 13551 St. Albert Trail or 8882 170 Street, Tuesday, Big Life Amber & Euro Beer (16 oz.) $5.50 / Bellini (1 oz.) $5.50
Moxie’s Grill Bar, 17109 100 Avenue or 4790 Calgary Trail or 10628 Kingsway Avenue or 1739 102 Street or 13551 St. Albert Trail or 8882 170 Street, Wednesday, Half Price Bottles of Wine / Big Life Amber & Euro Beer (16 oz.) $5.50 / Bellini (1 oz.) $5.50
Moxie’s Grill Bar, 17109 100 Avenue or 4790 Calgary Trail or 10628 Kingsway Avenue or 1739 102 Street or 13551 St. Albert Trail or 8882 170 Street, Thursday, Big Life Amber & Euro Beer (16 oz.) $5.50 / White Peach Bellini (1 oz.) $5.50
Moxie’s Grill Bar, 17109 100 Avenue or 4790 Calgary Trail or 10628 Kingsway Avenue or 1739 102 Street or 13551 St. Albert Trail or 8882 170 Street, Friday, The G.T. (2 oz.) $7.75 / Bad Boy Beers $9.75
Moxie’s Grill Bar, 17109 100 Avenue or 4790 Calgary Trail or 10628 Kingsway Avenue or 1739 102 Street or 13551 St. Albert Trail or 8882 170 Street, Saturday, Craft Draft (16 oz.) $6.75
Moxie’s Grill Bar, 17109 100 Avenue or 4790 Calgary Trail or 10628 Kingsway Avenue or 1739 102 Street or 13551 St. Albert Trail or 8882 170 Street, Sunday, Big Life Amber & Euro Beer (16 oz.) $5.50 / Bellini (1 oz.) $5.50

Mr. Mikes, 8882 170 Street (WEM), Weekdays, Bites & Booze from $4 (Urban Lounge Only; Monday to Friday 3pm to 6pm)
Mr. Mikes, 8882 170 Street (WEM), Monday, Cocktails with a Twist (1 oz.) $4.49
Mr. Mikes, 8882 170 Street (WEM), Tuesday, Peach Bellini (2 oz.) $5.99 / All Bottled Beer $1 off
Mr. Mikes, 8882 170 Street (WEM), Wednesday, All Bottles of Wine $5 off
Mr. Mikes, 8882 170 Street (WEM), Thursday, Antler Ale or Big Horn Lager (22 oz.) $6.99 / Featured Shooters (1 oz.) $4.49 / Quick Bites Menu 50% off (8pm to close)
Mr. Mikes, 8882 170 Street (WEM), Friday, Vancouver Island Iced Tea (2 oz.) $6.99
Mr. Mikes, 8882 170 Street (WEM), Saturday, Fireball Zinger $6.99 / Red or White Sangria $6.99
Mr. Mikes, 8882 170 Street (WEM), Sunday, Signature Caesars (2 oz.) $7.99 / Red Eye – Big Horn Lager (16 oz.) with a side of Motts Clamato juice $5.99 / One Sunday Drink Special with a Traditional Poutine $13.99

The Needle Vinyl Tavern, 10524 Jasper Avenue, Weekdays, Yellowhead Pints $4 / Glasses of Wine on Tap $6.50 (Monday to Friday 4pm to 7pm)
The Needle Vinyl Tavern, 10524 Jasper Avenue, Tuesday, Blue Buck Beer $5.25 / Pizzas $12
The Needle Vinyl Tavern, 10524 Jasper Avenue, Thursday, All Day Happy Hour / Shrimp or Cod Tacos $12

Nomiya Calgary Trail, 3803 Calgary Trail, Monday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu California Temaki Edamame or 6-piece Salmon or Tuna Hoso $5.25 / Century Tofu Yam Fries Chicken Karaage Zaru or Nigiri $7.25 / Shio Yaki Saba Katsu Cutlet Veg Tempura California Roll or Crispy Paradise $9.25 / Teriyaki Chicken Don Katsu Curry Salmon Sashimi Crispy Spicy Tuna or Dragon Roll $11.25 (Monday to Thursday 4:30pm to 6pm)
Nomiya Calgary Trail, 3803 Calgary Trail, Tuesday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu California Temaki Edamame or 6-piece Salmon or Tuna Hoso $5.25 / Century Tofu Yam Fries Chicken Karaage Zaru or Nigiri $7.25 / Shio Yaki Saba Katsu Cutlet Veg Tempura California Roll or Crispy Paradise $9.25 / Teriyaki Chicken Don Katsu Curry Salmon Sashimi Crispy Spicy Tuna or Dragon Roll $11.25 (Monday to Thursday 4:30pm to 6pm)
Nomiya Calgary Trail, 3803 Calgary Trail, Wednesday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu California Temaki Edamame or 6-piece Salmon or Tuna Hoso $5.25 / Century Tofu Yam Fries Chicken Karaage Zaru or Nigiri $7.25 / Shio Yaki Saba Katsu Cutlet Veg Tempura California Roll or Crispy Paradise $9.25 / Teriyaki Chicken Don Katsu Curry Salmon Sashimi Crispy Spicy Tuna or Dragon Roll $11.25 (Monday to Thursday 4:30pm to 6pm)
Nomiya Calgary Trail, 3803 Calgary Trail, Thursday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu California Temaki Edamame or 6-piece Salmon or Tuna Hoso $5.25 / Century Tofu Yam Fries Chicken Karaage Zaru or Nigiri $7.25 / Shio Yaki Saba Katsu Cutlet Veg Tempura California Roll or Crispy Paradise $9.25 / Teriyaki Chicken Don Katsu Curry Salmon Sashimi Crispy Spicy Tuna or Dragon Roll $11.25 (Monday to Thursday 4:30pm to 6pm)

Nomiya Ellerslie, 11160 Ellerslie Road, Monday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu California Temaki Edamame Wild Salmon Skin Chips or 6-piece Tuna Hoso $5.25 / Yam Fries Chicken Karaage Salmon Collar Spinach Gomae or California Roll $7.25 / Grilled Saba Katsu Cutlet Ika Yaki Chop Chop Roll or Crispy Paradise $9.25 / Katsu Don Katsu Curry Salmon Sashimi Sashimi Salad or Phoenix Roll $11.25 (Monday to Thursday 4:30pm to 6pm)
Nomiya Ellerslie, 11160 Ellerslie Road, Tuesday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu California Temaki Edamame Wild Salmon Skin Chips or 6-piece Tuna Hoso $5.25 / Yam Fries Chicken Karaage Salmon Collar Spinach Gomae or California Roll $7.25 / Grilled Saba Katsu Cutlet Ika Yaki Chop Chop Roll or Crispy Paradise $9.25 / Katsu Don Katsu Curry Salmon Sashimi Sashimi Salad or Phoenix Roll $11.25 (Monday to Thursday 4:30pm to 6pm)
Nomiya Ellerslie, 11160 Ellerslie Road, Wednesday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu California Temaki Edamame Wild Salmon Skin Chips or 6-piece Tuna Hoso $5.25 / Yam Fries Chicken Karaage Salmon Collar Spinach Gomae or California Roll $7.25 / Grilled Saba Katsu Cutlet Ika Yaki Chop Chop Roll or Crispy Paradise $9.25 / Katsu Don Katsu Curry Salmon Sashimi Sashimi Salad or Phoenix Roll $11.25 (Monday to Thursday 4:30pm to 6pm)
Nomiya Ellerslie, 11160 Ellerslie Road, Thursday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu California Temaki Edamame Wild Salmon Skin Chips or 6-piece Tuna Hoso $5.25 / Yam Fries Chicken Karaage Salmon Collar Spinach Gomae or California Roll $7.25 / Grilled Saba Katsu Cutlet Ika Yaki Chop Chop Roll or Crispy Paradise $9.25 / Katsu Don Katsu Curry Salmon Sashimi Sashimi Salad or Phoenix Roll $11.25 (Monday to Thursday 4:30pm to 6pm)

NongBu Korean Eatery, 8115 104 Street, Thursday, Soju Pitchers $5 off

Noodle Bar by Nomiya, 11238 104 Avenue, Monday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu Hiyashi Wakame Takoyaki Edamame or Salmon Skin Chips $5 / Ika Geso Gyoza Mochi Ice Cream Yam Fries or Chicken Karaage $7 / Grilled Saba Katsu Pork Cutlet Veg Tempura Sticky Chicken or Beta Meshi Ishi Yaki $9 / Tonkotsu Nabe Katsu Don Katsu Curry Unagi Ishi Yaki or Kimchi Nabe $11 (Monday to Thursday 4:30pm to 6pm)
Noodle Bar by Nomiya, 11238 104 Avenue, Tuesday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu Hiyashi Wakame Takoyaki Edamame or Salmon Skin Chips $5 / Ika Geso Gyoza Mochi Ice Cream Yam Fries or Chicken Karaage $7 / Grilled Saba Katsu Pork Cutlet Veg Tempura Sticky Chicken or Beta Meshi Ishi Yaki $9 / Tonkotsu Nabe Katsu Don Katsu Curry Unagi Ishi Yaki or Kimchi Nabe $11 (Monday to Thursday 4:30pm to 6pm)
Noodle Bar by Nomiya, 11238 104 Avenue, Wednesday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu Hiyashi Wakame Takoyaki Edamame or Salmon Skin Chips $5 / Ika Geso Gyoza Mochi Ice Cream Yam Fries or Chicken Karaage $7 / Grilled Saba Katsu Pork Cutlet Veg Tempura Sticky Chicken or Beta Meshi Ishi Yaki $9 / Tonkotsu Nabe Katsu Don Katsu Curry Unagi Ishi Yaki or Kimchi Nabe $11 (Monday to Thursday 4:30pm to 6pm)
Noodle Bar by Nomiya, 11238 104 Avenue, Thursday, Sapporo Draft (20 oz.) $5 / Kirin Bottle (355ml) $4 / Hitachino Nest $6 / Coors Lite Bottle $3 / Ramune Pop $3 / Agedashi Tofu Hiyashi Wakame Takoyaki Edamame or Salmon Skin Chips $5 / Ika Geso Gyoza Mochi Ice Cream Yam Fries or Chicken Karaage $7 / Grilled Saba Katsu Pork Cutlet Veg Tempura Sticky Chicken or Beta Meshi Ishi Yaki $9 / Tonkotsu Nabe Katsu Don Katsu Curry Unagi Ishi Yaki or Kimchi Nabe $11 (Monday to Thursday 4:30pm to 6pm)

Normand’s, 11639 Jasper Avenue, Monday, Mussels (4 Bowls 4 Sauces) $24

North 53, 10240 124 Street, Tuesday, Cans of Craft Lager $4 / 3-Piece Fried Chicken $5

Northern Chicken, 10704 124 Street, Thursday, Steam Whistle Bottles $4 / Peameal Bacon Sandwiches $8 / Steam Whistle & Peameal Bacon Sandwich Combo $10

Nosh Cafe, 10235 124 Street, Weekdays, Beer $4 / Highballs $4.50 / Half Price Bottles of Wine (Monday to Friday 2pm to 7pm)
Nosh Cafe, 10235 124 Street, Wednesday, Beer or Wine $4 / Wings 50¢
Nosh Cafe, 10235 124 Street, Sunday, Masala Dosa with Chai Latte $10

Nuovo Bistro, 10721 124 Street, Monday, All Sandwiches 25% off
Nuovo Bistro, 10721 124 Street, Tuesday, Bottles of Beer $2 off
Nuovo Bistro, 10721 124 Street, Wednesday, Half Price Bottles of Wine
Nuovo Bistro, 10721 124 Street, Thursday, Half Price Appetizers
Nuovo Bistro, 10721 124 Street, Friday, Glasses of Wine $2 off
Nuovo Bistro, 10721 124 Street, Saturday, Cocktails or Martinis $8
Nuovo Bistro, 10721 124 Street, Sunday, Half Price Appetizers

O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Everyday, Premium Hi-Balls $6 (6pm to close) / Shots $6 (All Day) *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Sunday, Domestic Mugs (12 oz.) $4 / Domestic Pints (16 oz.) $5.25 / Domestic Beer Bottles $5 / Hi-Balls (1 oz.) $5 (Daily 11am to 6pm – Monday to Friday only at Whyte Location – & Sunday to Thursday 9pm to Close) *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Monday, Domestic Mugs (12 oz.) $4 / Domestic Pints (16 oz.) $5.25 / Domestic Beer Bottles $5 / Hi-Balls (1 oz.) $5 (Daily 11am to 6pm – Monday to Friday only at Whyte Location – & Sunday to Thursday 9pm to Close) *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Tuesday, Domestic Mugs (12 oz.) $4 / Domestic Pints (16 oz.) $5.25 / Domestic Beer Bottles $5 / Hi-Balls (1 oz.) $5 (Daily 11am to 6pm – Monday to Friday only at Whyte Location – & Sunday to Thursday 9pm to Close) *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Wednesday, Domestic Mugs (12 oz.) $4 / Domestic Pints (16 oz.) $5.25 / Domestic Beer Bottles $5 / Hi-Balls (1 oz.) $5 (Daily 11am to 6pm – Monday to Friday only at Whyte Location – & Sunday to Thursday 9pm to Close) *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Thursday, Domestic Mugs (12 oz.) $4 / Domestic Pints (16 oz.) $5.25 / Domestic Beer Bottles $5 / Hi-Balls (1 oz.) $5 (Daily 11am to 6pm – Monday to Friday only at Whyte Location – & Sunday to Thursday 9pm to Close) *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Monday, Pints of Bud Light $6 / Half Price Pound of Wings *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Tuesday, Pints of Canadian $6 / Half Price Pound of Wings *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
O2’s Tap House & Grill, 11026 Jasper Avenue (Downtown) or 13006 50 Street (Northeast) or 6550 28 Avenue (Millwoods) or 11066 156 Street (West) or 8217 104 Street (Whyte), Wednesday, Pints of Kokanee $6 / Half Price Pound of Wings *Daily food features are available from 4pm to close. Daily drink features are available from 6pm to close with the exception of All Day Caesars on Sunday.
